id,pond_id,total_seed,started_at,finished_at,area,size,berat,id2,harvested_at,status,,,,,,
18911,18356,228969,11/4/2021 0:00,1/5/2022 0:00,1170,73.69,2690.79,9386,1/5/2022,Full,,,,,,
19600,34689,300000,12/20/2022 0:00,4/11/2023 0:00,4999.9,19.2,4762,17350,4/11/2023,Full,,,,,,
18190,36823,326192,11/16/2022 0:00,2/9/2023 0:00,706.5,168,421.36,15637,1/7/2023,Partial,,,,,,
18190,36823,326192,11/16/2022 0:00,2/9/2023 0:00,706.5,131,541.16,15803,1/15/2023,Partial,,,,,,
18190,36823,326192,11/16/2022 0:00,2/9/2023 0:00,706.5,131,15,15845,1/15/2023,Partial,,,,,,
18190,36823,326192,11/16/2022 0:00,2/9/2023 0:00,706.5,131,477.72,15849,1/15/2023,Partial,,,,,,
18190,36823,326192,11/16/2022 0:00,2/9/2023 0:00,706.5,180,10,15948,1/15/2023,Partial,,,,,,
18190,36823,326192,11/16/2022 0:00,2/9/2023 0:00,706.5,185,38.44,15949,1/15/2023,Partial,,,,,,
18190,36823,326192,11/16/2022 0:00,2/9/2023 0:00,706.5,87.6,1296.52,16279,2/9/2023,Full,,,,,,
18190,36823,326192,11/16/2022 0:00,2/9/2023 0:00,706.5,87.6,15.72,16280,2/9/2023,Full,,,,,,
18190,36823,326192,11/16/2022 0:00,2/9/2023 0:00,706.5,190,51.38,16297,2/9/2023,Full,,,,,,
18190,36823,326192,11/16/2022 0:00,2/9/2023 0:00,706.5,190,2.88,16307,2/9/2023,Full,,,,,,
18057,38259,325000,3/14/2023 0:00,6/13/2023 0:00,2500,118,509.96,17945,5/17/2023,Partial,,,,,,
18057,38259,325000,3/14/2023 0:00,6/13/2023 0:00,2500,200,6.01,17996,5/17/2023,Partial,,,,,,
18057,38259,325000,3/14/2023 0:00,6/13/2023 0:00,2500,118,0.39,18015,5/17/2023,Partial,,,,,,
18057,38259,325000,3/14/2023 0:00,6/13/2023 0:00,2500,118,0.11,18089,5/17/2023,Partial,,,,,,
18057,38259,325000,3/14/2023 0:00,6/13/2023 0:00,2500,97,474.18,18203,5/27/2023,Partial,,,,,,
18057,38259,325000,3/14/2023 0:00,6/13/2023 0:00,2500,190,8.03,18204,5/27/2023,Partial,,,,,,
18057,38259,325000,3/14/2023 0:00,6/13/2023 0:00,2500,84,1428.45,18596,6/13/2023,Full,,,,,,
18057,38259,325000,3/14/2023 0:00,6/13/2023 0:00,2500,110,370.78,18597,6/13/2023,Full,,,,,,
19366,32185,100000,6/24/2022 0:00,10/3/2022 0:00,1015,105,274.7,12983,9/5/2022,Partial,,,,,,
19366,32185,100000,6/24/2022 0:00,10/3/2022 0:00,1015,79,285,13249,9/15/2022,Partial,,,,,,
19366,32185,100000,6/24/2022 0:00,10/3/2022 0:00,1015,61,320,13371,9/24/2022,Partial,,,,,,
19366,32185,100000,6/24/2022 0:00,10/3/2022 0:00,1015,52,540,13455,10/3/2022,Full,,,,,,
19366,32185,100000,6/24/2022 0:00,10/3/2022 0:00,1015,52,25,13456,10/3/2022,Full,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,95,642.15,17947,5/17/2023,Partial,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,160,1.25,17998,5/17/2023,Partial,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,95,0.39,18022,5/17/2023,Partial,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,95,0.11,18087,5/17/2023,Partial,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,77,685.46,18207,5/27/2023,Partial,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,150,2.59,18208,5/27/2023,Partial,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,57,294.06,18593,6/13/2023,Partial,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,140,0.81,18594,6/13/2023,Partial,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,57,1.33,18595,6/13/2023,Partial,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,55,451.56,18825,6/21/2023,Partial,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,55,12.57,18826,6/21/2023,Partial,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,51,2209.53,19144,7/1/2023,Full,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,77,90.55,19145,7/1/2023,Full,,,,,,
17439,38261,325000,3/14/2023 0:00,7/1/2023 0:00,2500,51,347.01,19146,7/1/2023,Full,,,,,,
20076,32730,20000,5/19/2022 0:00,6/23/2022 0:00,896,236,25,11617,6/23/2022,Full,,,,,,
16483,39157,450000,3/18/2023 0:00,6/6/2023 0:00,2000,78.17,827.76,18119,5/24/2023,Partial,,,,,,
16483,39157,450000,3/18/2023 0:00,6/6/2023 0:00,2000,50.65,2539.86,18406,6/6/2023,Full,,,,,,
12865,30343,2800,4/7/2023 0:00,5/30/2023 0:00,7.07,210,5.25,17984,5/19/2023,Partial,,,,,,
12865,30343,2800,4/7/2023 0:00,5/30/2023 0:00,7.07,160,1.35,18151,5/25/2023,Partial,,,,,,
12865,30343,2800,4/7/2023 0:00,5/30/2023 0:00,7.07,154,2.2,18178,5/26/2023,Partial,,,,,,
12865,30343,2800,4/7/2023 0:00,5/30/2023 0:00,7.07,146,2.85,18218,5/27/2023,Partial,,,,,,
12865,30343,2800,4/7/2023 0:00,5/30/2023 0:00,7.07,136,3.3,18260,5/29/2023,Partial,,,,,,
12865,30343,2800,4/7/2023 0:00,5/30/2023 0:00,7.07,130,5.2,18275,5/30/2023,Full,,,,,,
15750,38260,325000,3/14/2023 0:00,7/2/2023 0:00,2500,99,623.89,17946,5/17/2023,Partial,,,,,,
15750,38260,325000,3/14/2023 0:00,7/2/2023 0:00,2500,190,0.28,17997,5/17/2023,Partial,,,,,,
15750,38260,325000,3/14/2023 0:00,7/2/2023 0:00,2500,99,0.39,18016,5/17/2023,Partial,,,,,,
15750,38260,325000,3/14/2023 0:00,7/2/2023 0:00,2500,99,0.11,18088,5/17/2023,Partial,,,,,,
15750,38260,325000,3/14/2023 0:00,7/2/2023 0:00,2500,86,522.91,18205,5/27/2023,Partial,,,,,,
15750,38260,325000,3/14/2023 0:00,7/2/2023 0:00,2500,140,9.84,18206,5/27/2023,Partial,,,,,,
15750,38260,325000,3/14/2023 0:00,7/2/2023 0:00,2500,65,237.75,18823,6/21/2023,Partial,,,,,,
15750,38260,325000,3/14/2023 0:00,7/2/2023 0:00,2500,65,35.7,18824,6/21/2023,Partial,,,,,,
15750,38260,325000,3/14/2023 0:00,7/2/2023 0:00,2500,54,1256.04,19192,7/2/2023,Full,,,,,,
15750,38260,325000,3/14/2023 0:00,7/2/2023 0:00,2500,83,93.86,19193,7/2/2023,Full,,,,,,
15750,38260,325000,3/14/2023 0:00,7/2/2023 0:00,2500,54,125.39,19194,7/2/2023,Full,,,,,,
22536,31459,281600,11/1/2022 0:00,2/1/2023 0:00,2311.85,53.77,906.03,16164,2/1/2023,Full,,,,,,
22536,31459,281600,11/1/2022 0:00,2/1/2023 0:00,2311.85,53.77,6.36,16165,2/1/2023,Full,,,,,,
18922,35913,387200,10/22/2022 0:00,1/9/2023 0:00,2915,50.6,4972.44,15610,1/9/2023,Full,,,,,,
18922,35913,387200,10/22/2022 0:00,1/9/2023 0:00,2915,215,29.76,15611,1/9/2023,Full,,,,,,
18922,35913,387200,10/22/2022 0:00,1/9/2023 0:00,2915,50.6,32,15612,1/9/2023,Full,,,,,,
18922,35913,387200,10/22/2022 0:00,1/9/2023 0:00,2915,50.6,16,15613,1/9/2023,Full,,,,,,
18922,35913,387200,10/22/2022 0:00,1/9/2023 0:00,2915,50.6,160,15614,1/9/2023,Full,,,,,,
15484,20902,347140,7/20/2022 0:00,10/24/2022 0:00,2907,102,324.79,13268,9/19/2022,Partial,,,,,,
15484,20902,347140,7/20/2022 0:00,10/24/2022 0:00,2907,102,1.36,13278,9/19/2022,Partial,,,,,,
15484,20902,347140,7/20/2022 0:00,10/24/2022 0:00,2907,82.64,289.15,13460,9/30/2022,Partial,,,,,,
15484,20902,347140,7/20/2022 0:00,10/24/2022 0:00,2907,79.12,3.35,13471,9/30/2022,Partial,,,,,,
15484,20902,347140,7/20/2022 0:00,10/24/2022 0:00,2907,67.4,401.27,13674,10/11/2022,Partial,,,,,,
15484,20902,347140,7/20/2022 0:00,10/24/2022 0:00,2907,67.4,5.97,13675,10/11/2022,Partial,,,,,,
15484,20902,347140,7/20/2022 0:00,10/24/2022 0:00,2907,56.9,3422.29,14061,10/24/2022,Full,,,,,,
15484,20902,347140,7/20/2022 0:00,10/24/2022 0:00,2907,56.9,188.17,14062,10/24/2022,Full,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,137,327,15889,1/20/2023,Partial,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,200,87,16050,1/15/2023,Failed,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,81.9,417,16211,2/4/2023,Partial,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,72.5,483.08,16276,2/11/2023,Partial,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,68,90.27,16493,2/18/2023,Partial,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,80,25,16494,2/11/2023,Partial,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,70,19,16495,2/19/2023,Partial,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,70,2287.72,16496,2/19/2023,Full,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,118.8,380.6,19027,5/29/2023,,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,106.7,611.5,19028,6/5/2023,,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,92,510.68,19030,6/13/2023,,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,81.5,300,19033,6/19/2023,,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,77.7,420.06,19035,6/23/2023,,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,60.6,531.3,19158,7/1/2023,,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,201,375.6,19163,10/1/2022,,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,172,604,19164,10/5/2022,,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,57,449.88,19556,7/9/2023,,,,,,,
19693,33946,400000,12/1/2022 0:00,2/19/2023 0:00,699.9,55,507.2,19558,7/10/2023,,,,,,,
20616,18397,68068,11/4/2021 0:00,1/6/2022 0:00,1000,76.9,805.81,9381,1/6/2022,Full,,,,,,
18673,12664,76000,2/19/2022 0:00,5/22/2022 0:00,1000,100,99,10381,4/24/2022,Partial,,,,,,
18673,12664,76000,2/19/2022 0:00,5/22/2022 0:00,1000,83,12,10500,5/2/2022,Partial,,,,,,
18673,12664,76000,2/19/2022 0:00,5/22/2022 0:00,1000,48,483,10748,5/21/2022,Partial,,,,,,
18673,12664,76000,2/19/2022 0:00,5/22/2022 0:00,1000,48,161.7,10777,5/22/2022,Full,,,,,,
20739,7370,400200,9/19/2022 0:00,1/22/2023 0:00,3080,149,331,15582,11/23/2022,Partial,,,,,,
20739,7370,400200,9/19/2022 0:00,1/22/2023 0:00,3080,110,678.5,15600,12/14/2022,Partial,,,,,,
20739,7370,400200,9/19/2022 0:00,1/22/2023 0:00,3080,82.8,360,15741,1/3/2023,Partial,,,,,,
20739,7370,400200,9/19/2022 0:00,1/22/2023 0:00,3080,72,2900.24,16135,1/22/2023,Full,,,,,,
11081,34187,188000,7/7/2022 0:00,9/20/2022 0:00,1225,93,130,13740,9/20/2022,,,,,,,
11081,34187,188000,7/7/2022 0:00,9/20/2022 0:00,1225,120,132,13741,9/20/2022,Full,,,,,,
18395,35546,250000,9/9/2022 0:00,11/28/2022 0:00,2040,79,600,15253,11/28/2022,Full,,,,,,
21892,32252,165000,5/15/2022 0:00,12/21/2022 0:00,1500,74,366,12144,7/26/2022,Partial,,,,,,
21892,32252,165000,5/15/2022 0:00,12/21/2022 0:00,1500,37,450,12824,8/22/2022,Full,,,,,,
21892,32252,165000,5/15/2022 0:00,12/21/2022 0:00,1500,74,366,12825,7/26/2022,Partial,,,,,,
21599,32212,180000,5/13/2022 0:00,8/13/2022 0:00,1400,48,716,12930,8/13/2022,Full,,,,,,
21599,32212,180000,5/13/2022 0:00,8/13/2022 0:00,1400,70,140,12931,8/13/2022,Full,,,,,,
16163,24013,110000,11/8/2021 0:00,3/12/2022 0:00,850.17,84,313.89,11986,1/21/2022,Partial,,,,,,
16163,24013,110000,11/8/2021 0:00,3/12/2022 0:00,850.17,60,511.7,11987,2/4/2022,Partial,,,,,,
16163,24013,110000,11/8/2021 0:00,3/12/2022 0:00,850.17,46,466.69,11988,2/18/2022,Partial,,,,,,
16163,24013,110000,11/8/2021 0:00,3/12/2022 0:00,850.17,36,313.82,11989,2/28/2022,Partial,,,,,,
16163,24013,110000,11/8/2021 0:00,3/12/2022 0:00,850.17,33,769.75,11990,3/11/2022,Full,,,,,,
19319,32295,100000,8/16/2022 0:00,10/7/2022 0:00,2500,200,200,13609,10/7/2022,Full,,,,,,
19319,32295,100000,8/16/2022 0:00,10/7/2022 0:00,2500,300,19,13610,10/7/2022,Full,,,,,,
18238,38365,240000,2/26/2023 0:00,5/13/2023 0:00,1600,113.87,402.66,17665,5/1/2023,Partial,,,,,,
18238,38365,240000,2/26/2023 0:00,5/13/2023 0:00,1600,113.54,1245.17,17912,5/13/2023,Full,,,,,,
18238,38365,240000,2/26/2023 0:00,5/13/2023 0:00,1600,275,32.74,17913,5/13/2023,Full,,,,,,
14579,32399,175000,4/28/2022 0:00,7/19/2022 0:00,2025,60,150,12058,7/19/2022,Full,,,,,,
14579,32399,175000,4/28/2022 0:00,7/19/2022 0:00,2025,88,110,12059,7/19/2022,Full,,,,,,
16215,14352,262890,9/10/2022 0:00,12/21/2022 0:00,1540.09,66.17,811.85,14609,11/19/2022,Partial,,,,,,
16215,14352,262890,9/10/2022 0:00,12/21/2022 0:00,1540.09,102,74.75,14610,11/19/2022,Partial,,,,,,
16215,14352,262890,9/10/2022 0:00,12/21/2022 0:00,1540.09,48.57,1049,14871,12/3/2022,Partial,,,,,,
16215,14352,262890,9/10/2022 0:00,12/21/2022 0:00,1540.09,75,51.85,14872,12/3/2022,Partial,,,,,,
16215,14352,262890,9/10/2022 0:00,12/21/2022 0:00,1540.09,41.29,851.35,15043,12/12/2022,Partial,,,,,,
16215,14352,262890,9/10/2022 0:00,12/21/2022 0:00,1540.09,75,64.65,15044,12/12/2022,Partial,,,,,,
17743,36099,458480,8/16/2022 0:00,12/4/2022 0:00,3025,74,787.76,14131,10/23/2022,Partial,,,,,,
17743,36099,458480,8/16/2022 0:00,12/4/2022 0:00,3025,60,887.7,14310,11/2/2022,Partial,,,,,,
17743,36099,458480,8/16/2022 0:00,12/4/2022 0:00,3025,44.4,1214.52,14624,11/20/2022,Partial,,,,,,
17743,36099,458480,8/16/2022 0:00,12/4/2022 0:00,3025,35,8310.42,14888,12/4/2022,Full,,,,,,
15802,33270,110000,6/11/2022 0:00,9/17/2022 0:00,1000,69,270,12765,8/22/2022,Partial,,,,,,
15802,33270,110000,6/11/2022 0:00,9/17/2022 0:00,1000,97.63,210,12932,8/10/2022,Partial,,,,,,
15802,33270,110000,6/11/2022 0:00,9/17/2022 0:00,1000,52,270,12935,9/2/2022,Partial,,,,,,
15802,33270,110000,6/11/2022 0:00,9/17/2022 0:00,1000,40,212,13161,9/14/2022,Partial,,,,,,
15802,33270,110000,6/11/2022 0:00,9/17/2022 0:00,1000,39,1098,13195,9/17/2022,Full,,,,,,
20944,36095,448020,8/16/2022 0:00,11/26/2022 0:00,3025,73.6,900.9,14306,11/3/2022,Partial,,,,,,
20944,36095,448020,8/16/2022 0:00,11/26/2022 0:00,3025,92.3,754,14307,10/23/2022,Partial,,,,,,
20944,36095,448020,8/16/2022 0:00,11/26/2022 0:00,3025,50.7,783.01,14657,11/20/2022,Partial,,,,,,
20944,36095,448020,8/16/2022 0:00,11/26/2022 0:00,3025,45.5,6355.19,14734,11/26/2022,Full,,,,,,
17857,31335,3179,3/20/2022 0:00,7/4/2022 0:00,7,60,2.84,11625,7/4/2022,Full,,,,,,
20390,37150,170000,2/25/2023 0:00,6/13/2023 0:00,1296,152,420,17334,4/13/2023,Partial,,,,,,
20390,37150,170000,2/25/2023 0:00,6/13/2023 0:00,1296,111,200,17477,4/18/2023,Partial,,,,,,
20390,37150,170000,2/25/2023 0:00,6/13/2023 0:00,1296,67,630,17616,4/29/2023,Partial,,,,,,
20390,37150,170000,2/25/2023 0:00,6/13/2023 0:00,1296,57,510,17809,5/8/2023,Partial,,,,,,
20390,37150,170000,2/25/2023 0:00,6/13/2023 0:00,1296,29,1240,18602,6/14/2023,Full,,,,,,
16803,33025,528000,10/22/2022 0:00,1/10/2023 0:00,3648,43.8,6444,15618,1/10/2023,Full,,,,,,
16803,33025,528000,10/22/2022 0:00,1/10/2023 0:00,3648,43.8,10,15619,1/10/2023,Full,,,,,,
16803,33025,528000,10/22/2022 0:00,1/10/2023 0:00,3648,200,34,15620,1/10/2023,Full,,,,,,
16803,33025,528000,10/22/2022 0:00,1/10/2023 0:00,3648,43.8,54,15621,1/10/2023,Full,,,,,,
16803,33025,528000,10/22/2022 0:00,1/10/2023 0:00,3648,43.8,660,15622,1/10/2023,Full,,,,,,
18732,18212,250000,4/13/2022 0:00,7/17/2022 0:00,1500,75,510,11140,6/18/2022,Partial,,,,,,
18732,18212,250000,4/13/2022 0:00,7/17/2022 0:00,1500,145,49,11141,6/18/2022,Partial,,,,,,
18732,18212,250000,4/13/2022 0:00,7/17/2022 0:00,1500,75,510,11241,6/18/2022,,,,,,,
18732,18212,250000,4/13/2022 0:00,7/17/2022 0:00,1500,75,49,11242,6/18/2022,,,,,,,
18732,18212,250000,4/13/2022 0:00,7/17/2022 0:00,1500,46,1701.02,12042,7/17/2022,Full,,,,,,
18732,18212,250000,4/13/2022 0:00,7/17/2022 0:00,1500,59,138.68,12043,7/17/2022,Full,,,,,,
18325,32236,200000,1/21/2021 0:00,4/20/2021 0:00,900,43,1185,13557,4/20/2021,Full,,,,,,
16330,32231,130000,6/28/2022 0:00,8/29/2022 0:00,1200,200,225,13170,8/29/2022,Full,,,,,,
15304,32259,150000,9/5/2022 0:00,11/8/2022 0:00,900,104,295.29,14337,11/3/2022,Partial,,,,,,
15304,32259,150000,9/5/2022 0:00,11/8/2022 0:00,900,89,138,14476,11/8/2022,Full,,,,,,
15304,32259,150000,9/5/2022 0:00,11/8/2022 0:00,900,90,82.76,14477,11/8/2022,Full,,,,,,
17738,34705,300000,11/14/2022 0:00,1/27/2023 0:00,2425.5,13,2554,16068,1/27/2023,Full,,,,,,
18674,12541,255000,5/8/2022 0:00,8/13/2022 0:00,2700,100,370.99,12476,7/19/2022,Partial,,,,,,
18674,12541,255000,5/8/2022 0:00,8/13/2022 0:00,2700,81.15,374.45,12477,8/1/2022,Partial,,,,,,
18674,12541,255000,5/8/2022 0:00,8/13/2022 0:00,2700,63.1,2046.08,12478,8/13/2022,Full,,,,,,
18828,38791,90000,2/26/2023 0:00,4/23/2023 0:00,700,142,135,17357,4/14/2023,Partial,,,,,,
18828,38791,90000,2/26/2023 0:00,4/23/2023 0:00,700,142,50,17515,4/15/2023,Partial,,,,,,
18828,38791,90000,2/26/2023 0:00,4/23/2023 0:00,700,125,59,17516,4/18/2023,Partial,,,,,,
18828,38791,90000,2/26/2023 0:00,4/23/2023 0:00,700,110,514,17517,4/23/2023,Full,,,,,,
15982,14350,177800,9/10/2022 0:00,12/22/2022 0:00,1040.11,71.38,748.25,14605,11/19/2022,Partial,,,,,,
15982,14350,177800,9/10/2022 0:00,12/22/2022 0:00,1040.11,107,49.1,14606,11/19/2022,Partial,,,,,,
15982,14350,177800,9/10/2022 0:00,12/22/2022 0:00,1040.11,47.32,753.45,14864,12/3/2022,Partial,,,,,,
15982,14350,177800,9/10/2022 0:00,12/22/2022 0:00,1040.11,75,36.65,14865,12/3/2022,Partial,,,,,,
15982,14350,177800,9/10/2022 0:00,12/22/2022 0:00,1040.11,40,864.85,15039,12/12/2022,Partial,,,,,,
15982,14350,177800,9/10/2022 0:00,12/22/2022 0:00,1040.11,61,75.2,15040,12/12/2022,Partial,,,,,,
12484,33335,300000,10/29/2022 0:00,11/19/2022 0:00,1600,1000,60,14703,11/19/2022,Failed,,,,,,
18232,7385,475000,9/28/2022 0:00,1/24/2023 0:00,3080,146,350,15606,12/5/2022,Partial,,,,,,
18232,7385,475000,9/28/2022 0:00,1/24/2023 0:00,3080,103.5,331,15738,12/27/2022,Partial,,,,,,
18232,7385,475000,9/28/2022 0:00,1/24/2023 0:00,3080,76.3,3589.2,16137,1/24/2023,Full,,,,,,
18924,32247,150000,5/15/2022 0:00,9/5/2022 0:00,1600,74,400,12143,7/25/2022,Partial,,,,,,
18924,32247,150000,5/15/2022 0:00,9/5/2022 0:00,1600,54,500,12463,8/10/2022,Partial,,,,,,
18924,32247,150000,5/15/2022 0:00,9/5/2022 0:00,1600,32,600,12984,9/5/2022,Full,,,,,,
16711,12277,74750,4/11/2022 0:00,6/25/2022 0:00,1000,79,526.2,11229,6/25/2022,Full,,,,,,
16711,12277,74750,4/11/2022 0:00,6/25/2022 0:00,1000,114,98.45,11230,6/25/2022,Full,,,,,,
16711,12277,74750,4/11/2022 0:00,6/25/2022 0:00,1000,114,3,11231,6/25/2022,Full,,,,,,
17730,32179,125000,8/29/2022 0:00,12/15/2022 0:00,1001,87,250,14211,10/31/2022,Partial,,,,,,
17730,32179,125000,8/29/2022 0:00,12/15/2022 0:00,1001,65,464,14397,11/10/2022,Partial,,,,,,
17730,32179,125000,8/29/2022 0:00,12/15/2022 0:00,1001,45,580,14659,11/24/2022,Partial,,,,,,
17730,32179,125000,8/29/2022 0:00,12/15/2022 0:00,1001,36,878.5,15094,12/15/2022,Full,,,,,,
15502,34427,116312,9/19/2022 0:00,11/12/2022 0:00,1600,116.9,270.1,14438,11/12/2022,Full,,,,,,
15502,34427,116312,9/19/2022 0:00,11/12/2022 0:00,1600,116.9,19,14439,11/12/2022,Full,,,,,,
15413,33758,150000,5/6/2021 0:00,7/25/2021 0:00,1600,45,1700,13057,7/25/2021,Full,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,150,359.24,15644,1/8/2023,Partial,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,192,25,15691,1/8/2023,Partial,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,192,2.31,15769,1/8/2023,Partial,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,127,536.18,15796,1/15/2023,Partial,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,127,492.46,15855,1/15/2023,Partial,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,185,43.72,15943,1/15/2023,Partial,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,70.7,832.18,16395,2/17/2023,Full,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,118.1,75,16399,2/17/2023,Full,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,118.1,136,16400,2/17/2023,Full,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,118.1,2.74,16401,2/17/2023,Full,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,70.7,1,16411,2/17/2023,Full,,,,,,
20658,36811,312047,11/15/2022 0:00,2/17/2023 0:00,804.25,70.7,1.08,16412,2/17/2023,Full,,,,,,
18919,32335,50000,5/3/2022 0:00,6/9/2022 0:00,1701,200,60,11000,6/9/2022,Full,,,,,,
17636,20911,348646,7/19/2022 0:00,10/23/2022 0:00,3192,106.34,323.35,13286,9/18/2022,Partial,,,,,,
17636,20911,348646,7/19/2022 0:00,10/23/2022 0:00,3192,106.34,0.59,13298,9/18/2022,Partial,,,,,,
17636,20911,348646,7/19/2022 0:00,10/23/2022 0:00,3192,82.22,146.06,13482,9/29/2022,Partial,,,,,,
17636,20911,348646,7/19/2022 0:00,10/23/2022 0:00,3192,82.22,1.36,13493,9/29/2022,Partial,,,,,,
17636,20911,348646,7/19/2022 0:00,10/23/2022 0:00,3192,67.84,327.94,13652,10/10/2022,Partial,,,,,,
17636,20911,348646,7/19/2022 0:00,10/23/2022 0:00,3192,67.84,10.22,13653,10/10/2022,Partial,,,,,,
17636,20911,348646,7/19/2022 0:00,10/23/2022 0:00,3192,60.4,4037.84,13955,10/23/2022,Full,,,,,,
17636,20911,348646,7/19/2022 0:00,10/23/2022 0:00,3192,60.4,131.6,13956,10/23/2022,Full,,,,,,
16294,18212,250000,8/13/2022 0:00,10/26/2022 0:00,2000,130,516.14,13818,10/14/2022,Partial,,,,,,
16294,18212,250000,8/13/2022 0:00,10/26/2022 0:00,2000,90,1128.27,14240,10/26/2022,Full,,,,,,
16294,18212,250000,8/13/2022 0:00,10/26/2022 0:00,2000,90,1128.27,14241,10/26/2022,Full,,,,,,
16294,18212,250000,8/13/2022 0:00,10/26/2022 0:00,2000,90,483.87,14242,10/26/2022,Full,,,,,,
16294,18212,250000,8/13/2022 0:00,10/26/2022 0:00,2000,130,120.38,14455,10/14/2022,Partial,,,,,,
21026,34693,300000,12/31/2022 0:00,4/26/2023 0:00,4999.9,21,5458.4,17609,4/26/2023,Full,,,,,,
18877,34709,300000,9/30/2022 0:00,1/15/2023 0:00,4999.9,28.2,4866,15835,1/15/2023,Full,,,,,,
18613,16054,363565,3/7/2022 0:00,5/10/2022 0:00,1930,108.6,0.86,10433,4/24/2022,Partial,,,,,,
18613,16054,363565,3/7/2022 0:00,5/10/2022 0:00,1930,246.6,0.37,10453,4/10/2022,Partial,,,,,,
18613,16054,363565,3/7/2022 0:00,5/10/2022 0:00,1930,160.6,0.87,10454,4/17/2022,Partial,,,,,,
18613,16054,363565,3/7/2022 0:00,5/10/2022 0:00,1930,94.5,562.5,10636,5/4/2022,Partial,,,,,,
18613,16054,363565,3/7/2022 0:00,5/10/2022 0:00,1930,77,2608.4,10637,5/10/2022,Full,,,,,,
19310,32399,150000,8/13/2022 0:00,10/20/2022 0:00,2025,100,80,13978,10/20/2022,Full,,,,,,
16298,13267,285260,7/2/2022 0:00,10/7/2022 0:00,2400,103,698.27,14155,8/23/2022,Partial,,,,,,
16298,13267,285260,7/2/2022 0:00,10/7/2022 0:00,2400,67.8,742.1,14156,9/3/2022,Partial,,,,,,
16298,13267,285260,7/2/2022 0:00,10/7/2022 0:00,2400,46.5,698.7,14157,9/13/2022,Partial,,,,,,
16298,13267,285260,7/2/2022 0:00,10/7/2022 0:00,2400,36,641.4,14158,9/27/2022,Partial,,,,,,
16298,13267,285260,7/2/2022 0:00,10/7/2022 0:00,2400,31.6,2431.4,14159,10/7/2022,Full,,,,,,
17468,22419,235000,8/12/2022 0:00,10/21/2022 0:00,1300,74,533.27,13874,10/15/2022,Partial,,,,,,
